,Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Type,Size
17193,2,2011-12-16,0,45.0,23.94,50.13,3.159,218.8217928,7.441,3,202307
17194,2,2011-12-16,0,85.0,6450.78,50.13,3.159,218.8217928,7.441,3,202307
17195,2,2011-12-16,0,90.0,114809.08,50.13,3.159,218.8217928,7.441,3,202307
17196,2,2011-12-16,0,1.0,63109.72,50.13,3.159,218.8217928,7.441,3,202307
17197,2,2011-12-16,0,20.0,4858.32,50.13,3.159,218.8217928,7.441,3,202307
17198,2,2011-12-16,0,60.0,396.0,50.13,3.159,218.8217928,7.441,3,202307
17199,2,2011-12-16,0,5.0,65588.98,50.13,3.159,218.8217928,7.441,3,202307
17200,2,2011-12-16,0,38.0,82400.1,50.13,3.159,218.8217928,7.441,3,202307
17201,2,2011-12-16,0,3.0,18683.18,50.13,3.159,218.8217928,7.441,3,202307
17202,2,2011-12-16,0,79.0,28993.31,50.13,3.159,218.8217928,7.441,3,202307
17203,2,2011-12-16,0,21.0,14811.89,50.13,3.159,218.8217928,7.441,3,202307
17204,2,2011-12-16,0,49.0,10125.82,50.13,3.159,218.8217928,7.441,3,202307
17205,2,2011-12-16,0,59.0,6147.83,50.13,3.159,218.8217928,7.441,3,202307
17206,2,2011-12-16,0,58.0,33704.0,50.13,3.159,218.8217928,7.441,3,202307
17207,2,2011-12-16,0,9.0,40147.55,50.13,3.159,218.8217928,7.441,3,202307
17208,2,2011-12-16,0,93.0,77695.8,50.13,3.159,218.8217928,7.441,3,202307
17209,2,2011-12-16,0,18.0,50865.48,50.13,3.159,218.8217928,7.441,3,202307
17210,2,2011-12-16,0,92.0,204934.97,50.13,3.159,218.8217928,7.441,3,202307
17211,2,2011-12-16,0,13.0,39745.11,50.13,3.159,218.8217928,7.441,3,202307
17212,2,2011-12-16,0,32.0,23953.0,50.13,3.159,218.8217928,7.441,3,202307
17213,2,2011-12-16,0,96.0,31146.46,50.13,3.159,218.8217928,7.441,3,202307
17214,2,2011-12-16,0,34.0,19144.66,50.13,3.159,218.8217928,7.441,3,202307
17215,2,2011-12-16,0,11.0,27445.32,50.13,3.159,218.8217928,7.441,3,202307
17216,2,2011-12-16,0,91.0,81981.41,50.13,3.159,218.8217928,7.441,3,202307
17217,2,2011-12-16,0,22.0,20351.91,50.13,3.159,218.8217928,7.441,3,202307
17218,2,2011-12-16,0,98.0,21115.49,50.13,3.159,218.8217928,7.441,3,202307
17219,2,2011-12-16,0,55.0,28348.53,50.13,3.159,218.8217928,7.441,3,202307
17220,2,2011-12-16,0,94.0,62040.83,50.13,3.159,218.8217928,7.441,3,202307
17221,2,2011-12-16,0,54.0,74.24,50.13,3.159,218.8217928,7.441,3,202307
17222,2,2011-12-16,0,35.0,4935.75,50.13,3.159,218.8217928,7.441,3,202307
17223,2,2011-12-16,0,80.0,28985.11,50.13,3.159,218.8217928,7.441,3,202307
17224,2,2011-12-16,0,10.0,34525.95,50.13,3.159,218.8217928,7.441,3,202307
17225,2,2011-12-16,0,67.0,18860.77,50.13,3.159,218.8217928,7.441,3,202307
17226,2,2011-12-16,0,82.0,60761.25,50.13,3.159,218.8217928,7.441,3,202307
17227,2,2011-12-16,0,4.0,47834.96,50.13,3.159,218.8217928,7.441,3,202307
17228,2,2011-12-16,0,19.0,4518.92,50.13,3.159,218.8217928,7.441,3,202307
17229,2,2011-12-16,0,42.0,7872.75,50.13,3.159,218.8217928,7.441,3,202307
17230,2,2011-12-16,0,97.0,41373.23,50.13,3.159,218.8217928,7.441,3,202307
17231,2,2011-12-16,0,31.0,7662.56,50.13,3.159,218.8217928,7.441,3,202307
17232,2,2011-12-16,0,56.0,5263.06,50.13,3.159,218.8217928,7.441,3,202307
17233,2,2011-12-16,0,7.0,138188.63,50.13,3.159,218.8217928,7.441,3,202307
17234,2,2011-12-16,0,12.0,6106.27,50.13,3.159,218.8217928,7.441,3,202307
17235,2,2011-12-16,0,6.0,10377.16,50.13,3.159,218.8217928,7.441,3,202307
17236,2,2011-12-16,0,24.0,14642.07,50.13,3.159,218.8217928,7.441,3,202307
17237,2,2011-12-16,0,37.0,3744.56,50.13,3.159,218.8217928,7.441,3,202307
17238,2,2011-12-16,0,36.0,2931.14,50.13,3.159,218.8217928,7.441,3,202307
17239,2,2011-12-16,0,48.0,3866.0,50.13,3.159,218.8217928,7.441,3,202307
17240,2,2011-12-16,0,72.0,100242.46,50.13,3.159,218.8217928,7.441,3,202307
17241,2,2011-12-16,0,29.0,12831.95,50.13,3.159,218.8217928,7.441,3,202307
17242,2,2011-12-16,0,2.0,73364.19,50.13,3.159,218.8217928,7.441,3,202307
17243,2,2011-12-16,0,44.0,12318.47,50.13,3.159,218.8217928,7.441,3,202307
17244,2,2011-12-16,0,33.0,15695.93,50.13,3.159,218.8217928,7.441,3,202307
17245,2,2011-12-16,0,14.0,40104.81,50.13,3.159,218.8217928,7.441,3,202307
17246,2,2011-12-16,0,17.0,21383.78,50.13,3.159,218.8217928,7.441,3,202307
17247,2,2011-12-16,0,87.0,28051.9,50.13,3.159,218.8217928,7.441,3,202307
17248,2,2011-12-16,0,8.0,61554.57,50.13,3.159,218.8217928,7.441,3,202307
17249,2,2011-12-16,0,41.0,4544.5,50.13,3.159,218.8217928,7.441,3,202307
17250,2,2011-12-16,0,46.0,51210.54,50.13,3.159,218.8217928,7.441,3,202307
17251,2,2011-12-16,0,95.0,144507.2,50.13,3.159,218.8217928,7.441,3,202307
17252,2,2011-12-16,0,27.0,5402.85,50.13,3.159,218.8217928,7.441,3,202307
17253,2,2011-12-16,0,99.0,3975.0,50.13,3.159,218.8217928,7.441,3,202307
17254,2,2011-12-23,0,74.0,22031.62,46.66,3.112,218.9995495,7.441,3,202307
17255,2,2011-12-23,0,23.0,82601.72,46.66,3.112,218.9995495,7.441,3,202307
17256,2,2011-12-23,0,52.0,6901.64,46.66,3.112,218.9995495,7.441,3,202307
17257,2,2011-12-23,0,34.0,25751.23,46.66,3.112,218.9995495,7.441,3,202307
17258,2,2011-12-23,0,1.0,75779.45,46.66,3.112,218.9995495,7.441,3,202307
17259,2,2011-12-23,0,3.0,21480.34,46.66,3.112,218.9995495,7.441,3,202307
17260,2,2011-12-23,0,16.0,6874.56,46.66,3.112,218.9995495,7.441,3,202307
17261,2,2011-12-23,0,38.0,77123.72,46.66,3.112,218.9995495,7.441,3,202307
17262,2,2011-12-23,0,55.0,55920.25,46.66,3.112,218.9995495,7.441,3,202307
17263,2,2011-12-23,0,81.0,35105.09,46.66,3.112,218.9995495,7.441,3,202307
17264,2,2011-12-23,0,26.0,18128.64,46.66,3.112,218.9995495,7.441,3,202307
17265,2,2011-12-23,0,85.0,9339.65,46.66,3.112,218.9995495,7.441,3,202307
17266,2,2011-12-23,0,58.0,43696.5,46.66,3.112,218.9995495,7.441,3,202307
17267,2,2011-12-23,0,45.0,69.82,46.66,3.112,218.9995495,7.441,3,202307
17268,2,2011-12-23,0,30.0,4617.33,46.66,3.112,218.9995495,7.441,3,202307
17269,2,2011-12-23,0,28.0,1277.99,46.66,3.112,218.9995495,7.441,3,202307
17270,2,2011-12-23,0,25.0,26814.72,46.66,3.112,218.9995495,7.441,3,202307
17271,2,2011-12-23,0,32.0,48392.45,46.66,3.112,218.9995495,7.441,3,202307
17272,2,2011-12-23,0,91.0,90220.63,46.66,3.112,218.9995495,7.441,3,202307
17273,2,2011-12-23,0,83.0,6363.64,46.66,3.112,218.9995495,7.441,3,202307
17274,2,2011-12-23,0,47.0,425.0,46.66,3.112,218.9995495,7.441,3,202307
17275,2,2011-12-23,0,5.0,106536.9,46.66,3.112,218.9995495,7.441,3,202307
17276,2,2011-12-23,0,49.0,9282.35,46.66,3.112,218.9995495,7.441,3,202307
17277,2,2011-12-23,0,40.0,84750.87,46.66,3.112,218.9995495,7.441,3,202307
17278,2,2011-12-23,0,71.0,10342.82,46.66,3.112,218.9995495,7.441,3,202307
17279,2,2011-12-23,0,21.0,15774.84,46.66,3.112,218.9995495,7.441,3,202307
17280,2,2011-12-23,0,6.0,22902.42,46.66,3.112,218.9995495,7.441,3,202307
17281,2,2011-12-23,0,42.0,8624.23,46.66,3.112,218.9995495,7.441,3,202307
17282,2,2011-12-23,0,92.0,257375.39,46.66,3.112,218.9995495,7.441,3,202307
17283,2,2011-12-23,0,22.0,29263.28,46.66,3.112,218.9995495,7.441,3,202307
17284,2,2011-12-23,0,93.0,97658.89,46.66,3.112,218.9995495,7.441,3,202307
17285,2,2011-12-23,0,13.0,45358.28,46.66,3.112,218.9995495,7.441,3,202307
17286,2,2011-12-23,0,60.0,369.6,46.66,3.112,218.9995495,7.441,3,202307
17287,2,2011-12-23,0,18.0,38458.19,46.66,3.112,218.9995495,7.441,3,202307
17288,2,2011-12-23,0,37.0,4597.77,46.66,3.112,218.9995495,7.441,3,202307
17289,2,2011-12-23,0,4.0,59678.11,46.66,3.112,218.9995495,7.441,3,202307
17290,2,2011-12-23,0,36.0,4793.86,46.66,3.112,218.9995495,7.441,3,202307
17291,2,2011-12-23,0,90.0,148555.65,46.66,3.112,218.9995495,7.441,3,202307
17292,2,2011-12-23,0,41.0,8515.0,46.66,3.112,218.9995495,7.441,3,202307
17293,2,2011-12-23,0,19.0,4960.59,46.66,3.112,218.9995495,7.441,3,202307
17294,2,2011-12-23,0,20.0,7703.23,46.66,3.112,218.9995495,7.441,3,202307
17295,2,2011-12-23,0,54.0,165.76,46.66,3.112,218.9995495,7.441,3,202307
17296,2,2011-12-23,0,98.0,22628.7,46.66,3.112,218.9995495,7.441,3,202307
17297,2,2011-12-23,0,2.0,93511.03,46.66,3.112,218.9995495,7.441,3,202307
17298,2,2011-12-23,0,82.0,106512.77,46.66,3.112,218.9995495,7.441,3,202307
17299,2,2011-12-23,0,29.0,20028.07,46.66,3.112,218.9995495,7.441,3,202307
17300,2,2011-12-23,0,31.0,9667.63,46.66,3.112,218.9995495,7.441,3,202307
17301,2,2011-12-23,0,17.0,32817.23,46.66,3.112,218.9995495,7.441,3,202307
17302,2,2011-12-23,0,94.0,78479.16,46.66,3.112,218.9995495,7.441,3,202307
17303,2,2011-12-23,0,80.0,33063.96,46.66,3.112,218.9995495,7.441,3,202307
17304,2,2011-12-23,0,9.0,66512.61,46.66,3.112,218.9995495,7.441,3,202307
17305,2,2011-12-23,0,96.0,42138.76,46.66,3.112,218.9995495,7.441,3,202307
17306,2,2011-12-23,0,27.0,6765.2,46.66,3.112,218.9995495,7.441,3,202307
17307,2,2011-12-23,0,44.0,12999.51,46.66,3.112,218.9995495,7.441,3,202307
17308,2,2011-12-23,0,35.0,6178.09,46.66,3.112,218.9995495,7.441,3,202307
17309,2,2011-12-23,0,79.0,34112.0,46.66,3.112,218.9995495,7.441,3,202307
17310,2,2011-12-23,0,11.0,33074.28,46.66,3.112,218.9995495,7.441,3,202307
17311,2,2011-12-23,0,33.0,17889.67,46.66,3.112,218.9995495,7.441,3,202307
17312,2,2011-12-23,0,72.0,185383.54,46.66,3.112,218.9995495,7.441,3,202307
17313,2,2011-12-23,0,14.0,67053.47,46.66,3.112,218.9995495,7.441,3,202307
17314,2,2011-12-23,0,48.0,4121.0,46.66,3.112,218.9995495,7.441,3,202307
17315,2,2011-12-23,0,12.0,6163.95,46.66,3.112,218.9995495,7.441,3,202307
17316,2,2011-12-23,0,87.0,43298.06,46.66,3.112,218.9995495,7.441,3,202307
17317,2,2011-12-23,0,24.0,17986.73,46.66,3.112,218.9995495,7.441,3,202307
17318,2,2011-12-23,0,67.0,21715.35,46.66,3.112,218.9995495,7.441,3,202307
17319,2,2011-12-23,0,46.0,77799.17,46.66,3.112,218.9995495,7.441,3,202307
17320,2,2011-12-23,0,99.0,5240.0,46.66,3.112,218.9995495,7.441,3,202307
17321,2,2011-12-23,0,10.0,46614.89,46.66,3.112,218.9995495,7.441,3,202307
17322,2,2011-12-23,0,7.0,214118.51,46.66,3.112,218.9995495,7.441,3,202307
17323,2,2011-12-23,0,95.0,159455.31,46.66,3.112,218.9995495,7.441,3,202307
17324,2,2011-12-23,0,56.0,2454.2,46.66,3.112,218.9995495,7.441,3,202307
17325,2,2011-12-23,0,59.0,9991.99,46.66,3.112,218.9995495,7.441,3,202307
17326,2,2011-12-23,0,97.0,49034.16,46.66,3.112,218.9995495,7.441,3,202307
17327,2,2011-12-23,0,8.0,72976.78,46.66,3.112,218.9995495,7.441,3,202307
17328,2,2011-12-30,1,81.0,23665.65,44.57,3.129,219.1773063,7.441,3,202307
17329,2,2011-12-30,1,3.0,11918.71,44.57,3.129,219.1773063,7.441,3,202307
17330,2,2011-12-30,1,26.0,6066.69,44.57,3.129,219.1773063,7.441,3,202307
17331,2,2011-12-30,1,38.0,87536.09,44.57,3.129,219.1773063,7.441,3,202307
17332,2,2011-12-30,1,74.0,23277.71,44.57,3.129,219.1773063,7.441,3,202307
17333,2,2011-12-30,1,47.0,-88.0,44.57,3.129,219.1773063,7.441,3,202307
17334,2,2011-12-30,1,23.0,32348.78,44.57,3.129,219.1773063,7.441,3,202307
17335,2,2011-12-30,1,52.0,3744.22,44.57,3.129,219.1773063,7.441,3,202307
17336,2,2011-12-30,1,30.0,3698.96,44.57,3.129,219.1773063,7.441,3,202307
17337,2,2011-12-30,1,34.0,13940.4,44.57,3.129,219.1773063,7.441,3,202307
17338,2,2011-12-30,1,5.0,39314.47,44.57,3.129,219.1773063,7.441,3,202307
17339,2,2011-12-30,1,71.0,3907.59,44.57,3.129,219.1773063,7.441,3,202307
17340,2,2011-12-30,1,16.0,6120.69,44.57,3.129,219.1773063,7.441,3,202307
17341,2,2011-12-30,1,85.0,4058.17,44.57,3.129,219.1773063,7.441,3,202307
17342,2,2011-12-30,1,25.0,12141.41,44.57,3.129,219.1773063,7.441,3,202307
17343,2,2011-12-30,1,28.0,741.66,44.57,3.129,219.1773063,7.441,3,202307
17344,2,2011-12-30,1,32.0,16506.96,44.57,3.129,219.1773063,7.441,3,202307
17345,2,2011-12-30,1,60.0,184.8,44.57,3.129,219.1773063,7.441,3,202307
17346,2,2011-12-30,1,83.0,4881.62,44.57,3.129,219.1773063,7.441,3,202307
17347,2,2011-12-30,1,82.0,45651.08,44.57,3.129,219.1773063,7.441,3,202307
17348,2,2011-12-30,1,24.0,5483.91,44.57,3.129,219.1773063,7.441,3,202307
17349,2,2011-12-30,1,55.0,26079.11,44.57,3.129,219.1773063,7.441,3,202307
17350,2,2011-12-30,1,92.0,142937.91,44.57,3.129,219.1773063,7.441,3,202307
17351,2,2011-12-30,1,18.0,36279.02,44.57,3.129,219.1773063,7.441,3,202307
17352,2,2011-12-30,1,49.0,12412.39,44.57,3.129,219.1773063,7.441,3,202307
17353,2,2011-12-30,1,98.0,12327.18,44.57,3.129,219.1773063,7.441,3,202307
17354,2,2011-12-30,1,93.0,56588.2,44.57,3.129,219.1773063,7.441,3,202307
17355,2,2011-12-30,1,90.0,89541.27,44.57,3.129,219.1773063,7.441,3,202307
17356,2,2011-12-30,1,56.0,889.82,44.57,3.129,219.1773063,7.441,3,202307
17357,2,2011-12-30,1,29.0,10734.87,44.57,3.129,219.1773063,7.441,3,202307
17358,2,2011-12-30,1,22.0,14628.24,44.57,3.129,219.1773063,7.441,3,202307
17359,2,2011-12-30,1,41.0,3872.5,44.57,3.129,219.1773063,7.441,3,202307
17360,2,2011-12-30,1,19.0,3118.72,44.57,3.129,219.1773063,7.441,3,202307
17361,2,2011-12-30,1,21.0,7873.65,44.57,3.129,219.1773063,7.441,3,202307
17362,2,2011-12-30,1,42.0,7594.23,44.57,3.129,219.1773063,7.441,3,202307
17363,2,2011-12-30,1,54.0,58.8,44.57,3.129,219.1773063,7.441,3,202307
17364,2,2011-12-30,1,6.0,9467.77,44.57,3.129,219.1773063,7.441,3,202307
17365,2,2011-12-30,1,58.0,23347.5,44.57,3.129,219.1773063,7.441,3,202307
17366,2,2011-12-30,1,36.0,2060.86,44.57,3.129,219.1773063,7.441,3,202307
17367,2,2011-12-30,1,10.0,35351.73,44.57,3.129,219.1773063,7.441,3,202307
17368,2,2011-12-30,1,20.0,4632.03,44.57,3.129,219.1773063,7.441,3,202307
17369,2,2011-12-30,1,87.0,28973.6,44.57,3.129,219.1773063,7.441,3,202307
17370,2,2011-12-30,1,72.0,92483.16,44.57,3.129,219.1773063,7.441,3,202307
17371,2,2011-12-30,1,17.0,18756.69,44.57,3.129,219.1773063,7.441,3,202307
17372,2,2011-12-30,1,9.0,34616.08,44.57,3.129,219.1773063,7.441,3,202307
17373,2,2011-12-30,1,4.0,45254.3,44.57,3.129,219.1773063,7.441,3,202307
17374,2,2011-12-30,1,7.0,56063.19,44.57,3.129,219.1773063,7.441,3,202307
17375,2,2011-12-30,1,44.0,6750.1,44.57,3.129,219.1773063,7.441,3,202307
17376,2,2011-12-30,1,14.0,30419.21,44.57,3.129,219.1773063,7.441,3,202307
17377,2,2011-12-30,1,13.0,38064.22,44.57,3.129,219.1773063,7.441,3,202307
17378,2,2011-12-30,1,40.0,74489.03,44.57,3.129,219.1773063,7.441,3,202307
17379,2,2011-12-30,1,80.0,22691.33,44.57,3.129,219.1773063,7.441,3,202307
17380,2,2011-12-30,1,11.0,22700.47,44.57,3.129,219.1773063,7.441,3,202307
17381,2,2011-12-30,1,27.0,2841.71,44.57,3.129,219.1773063,7.441,3,202307
17382,2,2011-12-30,1,97.0,33285.31,44.57,3.129,219.1773063,7.441,3,202307
17383,2,2011-12-30,1,35.0,3798.83,44.57,3.129,219.1773063,7.441,3,202307
17384,2,2011-12-30,1,67.0,10399.93,44.57,3.129,219.1773063,7.441,3,202307
17385,2,2011-12-30,1,37.0,3888.75,44.57,3.129,219.1773063,7.441,3,202307
17386,2,2011-12-30,1,96.0,37214.74,44.57,3.129,219.1773063,7.441,3,202307
17387,2,2011-12-30,1,79.0,25907.28,44.57,3.129,219.1773063,7.441,3,202307
17388,2,2011-12-30,1,99.0,20.0,44.57,3.129,219.1773063,7.441,3,202307
17389,2,2011-12-30,1,8.0,54508.17,44.57,3.129,219.1773063,7.441,3,202307
17390,2,2011-12-30,1,91.0,58947.97,44.57,3.129,219.1773063,7.441,3,202307
17391,2,2011-12-30,1,12.0,5327.95,44.57,3.129,219.1773063,7.441,3,202307
17392,2,2011-12-30,1,48.0,1424.0,44.57,3.129,219.1773063,7.441,3,202307
17393,2,2011-12-30,1,46.0,48358.29,44.57,3.129,219.1773063,7.441,3,202307
17394,2,2011-12-30,1,33.0,6236.91,44.57,3.129,219.1773063,7.441,3,202307
17395,2,2011-12-30,1,1.0,31246.27,44.57,3.129,219.1773063,7.441,3,202307
17396,2,2011-12-30,1,95.0,111863.62,44.57,3.129,219.1773063,7.441,3,202307
17397,2,2011-12-30,1,94.0,52267.1,44.57,3.129,219.1773063,7.441,3,202307
17398,2,2011-12-30,1,31.0,3223.88,44.57,3.129,219.1773063,7.441,3,202307
17399,2,2011-12-30,1,2.0,57846.27,44.57,3.129,219.1773063,7.441,3,202307
17400,2,2011-12-30,1,59.0,9460.79,44.57,3.129,219.1773063,7.441,3,202307
17401,2,2012-01-06,0,81.0,29612.37,46.75,3.157,219.355063,7.057,3,202307
17402,2,2012-01-06,0,16.0,6857.17,46.75,3.157,219.355063,7.057,3,202307
17403,2,2012-01-06,0,71.0,4714.36,46.75,3.157,219.355063,7.057,3,202307
17404,2,2012-01-06,0,25.0,9560.36,46.75,3.157,219.355063,7.057,3,202307
17405,2,2012-01-06,0,49.0,15622.26,46.75,3.157,219.355063,7.057,3,202307
17406,2,2012-01-06,0,26.0,4179.99,46.75,3.157,219.355063,7.057,3,202307
17407,2,2012-01-06,0,74.0,23400.88,46.75,3.157,219.355063,7.057,3,202307
17408,2,2012-01-06,0,85.0,3779.14,46.75,3.157,219.355063,7.057,3,202307
17409,2,2012-01-06,0,55.0,10967.09,46.75,3.157,219.355063,7.057,3,202307
17410,2,2012-01-06,0,82.0,22640.5,46.75,3.157,219.355063,7.057,3,202307
17411,2,2012-01-06,0,28.0,830.61,46.75,3.157,219.355063,7.057,3,202307
17412,2,2012-01-06,0,80.0,24996.75,46.75,3.157,219.355063,7.057,3,202307
17413,2,2012-01-06,0,30.0,3424.44,46.75,3.157,219.355063,7.057,3,202307
17414,2,2012-01-06,0,34.0,13386.54,46.75,3.157,219.355063,7.057,3,202307
17415,2,2012-01-06,0,24.0,4236.56,46.75,3.157,219.355063,7.057,3,202307
17416,2,2012-01-06,0,92.0,177356.35,46.75,3.157,219.355063,7.057,3,202307
17417,2,2012-01-06,0,45.0,9.97,46.75,3.157,219.355063,7.057,3,202307
17418,2,2012-01-06,0,7.0,19058.99,46.75,3.157,219.355063,7.057,3,202307
17419,2,2012-01-06,0,60.0,237.6,46.75,3.157,219.355063,7.057,3,202307
17420,2,2012-01-06,0,13.0,46230.05,46.75,3.157,219.355063,7.057,3,202307
17421,2,2012-01-06,0,32.0,7602.92,46.75,3.157,219.355063,7.057,3,202307
17422,2,2012-01-06,0,87.0,26663.78,46.75,3.157,219.355063,7.057,3,202307
17423,2,2012-01-06,0,56.0,1283.72,46.75,3.157,219.355063,7.057,3,202307
17424,2,2012-01-06,0,72.0,58836.73,46.75,3.157,219.355063,7.057,3,202307
17425,2,2012-01-06,0,52.0,3888.53,46.75,3.157,219.355063,7.057,3,202307
17426,2,2012-01-06,0,22.0,13068.02,46.75,3.157,219.355063,7.057,3,202307
17427,2,2012-01-06,0,18.0,11130.93,46.75,3.157,219.355063,7.057,3,202307
17428,2,2012-01-06,0,42.0,8560.07,46.75,3.157,219.355063,7.057,3,202307
17429,2,2012-01-06,0,20.0,5656.33,46.75,3.157,219.355063,7.057,3,202307
17430,2,2012-01-06,0,21.0,8154.63,46.75,3.157,219.355063,7.057,3,202307
17431,2,2012-01-06,0,98.0,11975.62,46.75,3.157,219.355063,7.057,3,202307
17432,2,2012-01-06,0,38.0,91450.24,46.75,3.157,219.355063,7.057,3,202307
17433,2,2012-01-06,0,19.0,3262.54,46.75,3.157,219.355063,7.057,3,202307
17434,2,2012-01-06,0,67.0,6392.02,46.75,3.157,219.355063,7.057,3,202307
17435,2,2012-01-06,0,27.0,1769.13,46.75,3.157,219.355063,7.057,3,202307
17436,2,2012-01-06,0,23.0,21735.59,46.75,3.157,219.355063,7.057,3,202307
17437,2,2012-01-06,0,58.0,26435.0,46.75,3.157,219.355063,7.057,3,202307
17438,2,2012-01-06,0,17.0,14106.21,46.75,3.157,219.355063,7.057,3,202307
17439,2,2012-01-06,0,12.0,6425.5,46.75,3.157,219.355063,7.057,3,202307
17440,2,2012-01-06,0,96.0,35714.79,46.75,3.157,219.355063,7.057,3,202307
17441,2,2012-01-06,0,83.0,6830.49,46.75,3.157,219.355063,7.057,3,202307
17442,2,2012-01-06,0,94.0,65203.31,46.75,3.157,219.355063,7.057,3,202307
17443,2,2012-01-06,0,41.0,1133.0,46.75,3.157,219.355063,7.057,3,202307
17444,2,2012-01-06,0,44.0,5910.13,46.75,3.157,219.355063,7.057,3,202307
17445,2,2012-01-06,0,5.0,24429.4,46.75,3.157,219.355063,7.057,3,202307
17446,2,2012-01-06,0,40.0,86607.58,46.75,3.157,219.355063,7.057,3,202307
17447,2,2012-01-06,0,90.0,102637.73,46.75,3.157,219.355063,7.057,3,202307
17448,2,2012-01-06,0,14.0,20087.89,46.75,3.157,219.355063,7.057,3,202307
17449,2,2012-01-06,0,10.0,32722.18,46.75,3.157,219.355063,7.057,3,202307
17450,2,2012-01-06,0,97.0,41846.86,46.75,3.157,219.355063,7.057,3,202307
17451,2,2012-01-06,0,35.0,2593.69,46.75,3.157,219.355063,7.057,3,202307
17452,2,2012-01-06,0,37.0,3951.16,46.75,3.157,219.355063,7.057,3,202307
17453,2,2012-01-06,0,36.0,1038.46,46.75,3.157,219.355063,7.057,3,202307
17454,2,2012-01-06,0,9.0,20241.19,46.75,3.157,219.355063,7.057,3,202307
17455,2,2012-01-06,0,29.0,5580.99,46.75,3.157,219.355063,7.057,3,202307
17456,2,2012-01-06,0,3.0,15893.39,46.75,3.157,219.355063,7.057,3,202307
17457,2,2012-01-06,0,1.0,20481.45,46.75,3.157,219.355063,7.057,3,202307
17458,2,2012-01-06,0,11.0,22074.3,46.75,3.157,219.355063,7.057,3,202307
17459,2,2012-01-06,0,31.0,2651.52,46.75,3.157,219.355063,7.057,3,202307
17460,2,2012-01-06,0,95.0,135930.2,46.75,3.157,219.355063,7.057,3,202307
17461,2,2012-01-06,0,6.0,3468.68,46.75,3.157,219.355063,7.057,3,202307
17462,2,2012-01-06,0,33.0,3734.79,46.75,3.157,219.355063,7.057,3,202307
17463,2,2012-01-06,0,46.0,24073.77,46.75,3.157,219.355063,7.057,3,202307
17464,2,2012-01-06,0,93.0,75276.2,46.75,3.157,219.355063,7.057,3,202307
17465,2,2012-01-06,0,8.0,58398.02,46.75,3.157,219.355063,7.057,3,202307
17466,2,2012-01-06,0,48.0,878.0,46.75,3.157,219.355063,7.057,3,202307
17467,2,2012-01-06,0,4.0,49377.61,46.75,3.157,219.355063,7.057,3,202307
17468,2,2012-01-06,0,59.0,645.68,46.75,3.157,219.355063,7.057,3,202307
17469,2,2012-01-06,0,79.0,34984.91,46.75,3.157,219.355063,7.057,3,202307
17470,2,2012-01-06,0,91.0,80698.23,46.75,3.157,219.355063,7.057,3,202307
17471,2,2012-01-06,0,2.0,64877.05,46.75,3.157,219.355063,7.057,3,202307
17472,2,2012-01-06,0,54.0,48.0,46.75,3.157,219.355063,7.057,3,202307
17473,2,2012-01-13,0,74.0,18279.11,45.99,3.261,219.5328198,7.057,3,202307
17474,2,2012-01-13,0,82.0,21421.22,45.99,3.261,219.5328198,7.057,3,202307
17475,2,2012-01-13,0,24.0,3750.01,45.99,3.261,219.5328198,7.057,3,202307
17476,2,2012-01-13,0,25.0,9588.34,45.99,3.261,219.5328198,7.057,3,202307
17477,2,2012-01-13,0,1.0,21569.9,45.99,3.261,219.5328198,7.057,3,202307
17478,2,2012-01-13,0,71.0,4065.76,45.99,3.261,219.5328198,7.057,3,202307
17479,2,2012-01-13,0,92.0,182046.51,45.99,3.261,219.5328198,7.057,3,202307
17480,2,2012-01-13,0,22.0,10981.26,45.99,3.261,219.5328198,7.057,3,202307
17481,2,2012-01-13,0,34.0,12612.13,45.99,3.261,219.5328198,7.057,3,202307
17482,2,2012-01-13,0,80.0,24378.32,45.99,3.261,219.5328198,7.057,3,202307
17483,2,2012-01-13,0,72.0,58849.33,45.99,3.261,219.5328198,7.057,3,202307
17484,2,2012-01-13,0,16.0,5822.21,45.99,3.261,219.5328198,7.057,3,202307
17485,2,2012-01-13,0,26.0,5922.15,45.99,3.261,219.5328198,7.057,3,202307
17486,2,2012-01-13,0,28.0,802.58,45.99,3.261,219.5328198,7.057,3,202307
17487,2,2012-01-13,0,18.0,2363.09,45.99,3.261,219.5328198,7.057,3,202307
17488,2,2012-01-13,0,67.0,7346.4,45.99,3.261,219.5328198,7.057,3,202307
17489,2,2012-01-13,0,87.0,24416.3,45.99,3.261,219.5328198,7.057,3,202307
17490,2,2012-01-13,0,23.0,20841.36,45.99,3.261,219.5328198,7.057,3,202307
17491,2,2012-01-13,0,58.0,25350.0,45.99,3.261,219.5328198,7.057,3,202307
17492,2,2012-01-13,0,10.0,30214.07,45.99,3.261,219.5328198,7.057,3,202307
17493,2,2012-01-13,0,20.0,4767.65,45.99,3.261,219.5328198,7.057,3,202307
17494,2,2012-01-13,0,83.0,6507.19,45.99,3.261,219.5328198,7.057,3,202307
17495,2,2012-01-13,0,98.0,11838.21,45.99,3.261,219.5328198,7.057,3,202307
17496,2,2012-01-13,0,49.0,17157.46,45.99,3.261,219.5328198,7.057,3,202307
17497,2,2012-01-13,0,7.0,17919.42,45.99,3.261,219.5328198,7.057,3,202307
